gender	age	country	friend_count	lifetime	city_played	pictionary_played	scramble_played	sniper_played	paid
female	22	USA	32	6	3	2	0	1	non_payer
male	19	USA	11	61	5	4	14	38	non_payer
female	19	USA	1	11	7	3	1	0	non_payer
female	23	USA	50	90	50	24	13	3	non_payer
male	18	USA	12	12	2	1	3	6	non_payer
female	24	FRANCE	5	72	38	17	14	3	non_payer
female	23	USA	5	37	19	15	2	1	non_payer
female	21	USA	4	3	1	1	1	0	non_payer
female	23	USA	0	2	2	0	0	0	non_payer
female	29	USA	98	7	3	1	2	1	non_payer
female	22	EGYPT	0	4	2	2	0	0	non_payer
female	30	USA	2	3	2	1	0	0	non_payer
male	26	USA	1	92	12	8	15	57	non_payer
female	27	USA	5	3	2	1	0	0	non_payer
female	19	USA	0	41	21	10	8	2	non_payer
female	18	UK	0	7	2	4	0	1	non_payer
female	22	USA	0	80	40	24	14	2	non_payer
female	26	MEXICO	9	6	2	4	0	0	non_payer
male	23	USA	4	0	0	0	0	0	non_payer
female	18	USA	4	3	1	1	1	0	non_payer
female	26	MEXICO	0	3	2	1	0	0	non_payer
female	27	UK	17	0	0	0	0	0	non_payer
female	18	UK	34	8	4	2	2	0	non_payer
male	20	USA	1	3	0	0	0	3	non_payer
male	20	EGYPT	0	10	1	2	1	6	non_payer
female	22	EGYPT	10	31	17	10	4	0	non_payer
female	21	EGYPT	0	0	0	0	0	0	non_payer
female	18	USA	0	7	3	1	2	1	non_payer
female	21	GERMANY	11	7	3	2	2	0	non_payer
male	22	GERMANY	0	6	0	1	0	5	non_payer
female	23	UK	96	2	1	1	0	0	non_payer
female	23	USA	3	98	52	24	20	2	non_payer
female	19	USA	0	1	0	1	0	0	non_payer
female	25	CANADA	2	5	2	2	1	0	non_payer
male	28	FRANCE	4	94	5	5	21	63	non_payer
male	23	USA	0	3	0	0	0	3	non_payer
male	21	USA	0	3	0	1	0	2	non_payer
female	22	UK	38	23	14	6	3	0	payer
female	24	USA	4	2	2	0	0	0	non_payer
male	21	USA	0	50	0	8	7	35	non_payer
female	18	USA	0	57	37	14	5	1	non_payer
female	18	EGYPT	4	0	0	0	0	0	non_payer
male	23	USA	86	8	1	1	2	4	non_payer
female	21	FRANCE	6	14	11	1	1	1	non_payer
female	26	UK	0	5	4	0	1	0	non_payer
female	19	UK	0	49	23	16	8	2	non_payer
male	18	USA	0	75	4	9	17	45	non_payer
female	19	USA	0	98	52	31	11	4	non_payer
female	18	USA	3	4	1	1	2	0	non_payer
female	18	USA	2	2	1	1	0	0	non_payer
female	24	USA	0	3	2	0	1	0	non_payer
male	20	USA	84	79	7	8	17	47	non_payer
male	24	UK	0	36	3	1	8	24	non_payer
male	18	USA	0	4	1	0	0	3	non_payer
female	25	MEXICO	0	10	5	4	0	1	non_payer
female	18	UK	4	4	2	1	1	0	non_payer
female	21	UK	44	89	41	28	18	2	non_payer
male	18	USA	20	79	8	9	13	49	payer
female	24	USA	30	100	44	36	17	3	payer
female	25	USA	4	8	5	3	0	0	non_payer
male	27	EGYPT	66	10	0	1	2	7	non_payer
male	22	USA	16	70	9	7	12	42	non_payer
female	18	USA	0	26	18	4	3	1	non_payer
female	23	FRANCE	0	5	2	2	0	1	non_payer
female	18	USA	0	75	40	23	6	6	non_payer
female	20	USA	0	44	26	10	5	3	non_payer
female	24	USA	74	5	3	2	0	0	non_payer
female	21	FRANCE	0	20	13	5	2	0	non_payer
female	25	USA	1	71	37	26	6	2	non_payer
male	24	USA	0	63	3	7	4	49	non_payer
male	24	FRANCE	0	5	0	1	0	4	non_payer
male	22	USA	4	8	0	0	1	7	non_payer
female	25	MEXICO	1	35	17	11	7	0	non_payer
female	19	USA	47	39	19	12	7	1	non_payer
female	22	UK	0	4	2	0	2	0	non_payer
female	23	FRANCE	0	9	6	3	0	0	non_payer
male	26	GERMANY	94	34	5	2	8	19	payer
male	25	USA	21	41	4	2	6	29	payer
male	19	USA	1	3	0	1	0	2	non_payer
female	23	USA	0	24	15	9	0	0	non_payer
female	18	USA	5	5	3	1	1	0	non_payer
female	26	MEXICO	4	61	36	15	8	2	non_payer
female	23	USA	30	72	47	12	9	4	payer
female	18	USA	4	2	2	0	0	0	non_payer
female	23	USA	36	0	0	0	0	0	non_payer
female	22	GERMANY	4	3	2	0	0	1	non_payer
female	19	GERMANY	3	56	26	16	11	3	non_payer
female	20	EGYPT	0	93	45	30	14	4	non_payer
female	29	FRANCE	5	45	23	15	5	2	non_payer
female	23	USA	6	10	5	4	1	0	non_payer
female	18	GERMANY	60	7	4	1	1	1	non_payer
female	19	USA	0	31	12	12	4	3	non_payer
female	30	UK	2	32	16	11	3	2	non_payer
male	23	FRANCE	23	7	0	1	1	5	non_payer
female	18	EGYPT	3	4	1	1	2	0	non_payer
male	20	UK	71	1	0	0	0	1	non_payer
male	23	MEXICO	5	79	8	8	21	42	non_payer
female	25	GERMANY	0	29	19	7	2	1	non_payer
female	19	UK	2	3	1	1	1	0	non_payer
female	28	USA	0	4	0	3	0	1	non_payer
female	18	UK	4	2	1	0	1	0	non_payer
female	19	FRANCE	0	8	4	4	0	0	non_payer
female	19	USA	3	59	32	14	10	3	non_payer
female	21	UK	0	6	4	0	1	1	non_payer
female	19	USA	0	10	7	2	1	0	non_payer
female	25	USA	47	1	1	0	0	0	non_payer
male	22	UK	1	21	0	3	5	13	non_payer
male	23	USA	33	77	8	7	13	49	payer
female	18	UK	0	63	28	24	9	2	non_payer
female	20	FRANCE	0	8	5	1	1	1	non_payer
female	24	USA	0	3	2	0	1	0	non_payer
female	18	USA	79	65	32	20	10	3	payer
female	19	USA	0	17	11	2	3	1	non_payer
female	21	MEXICO	2	29	16	6	7	0	non_payer
female	19	USA	0	2	2	0	0	0	non_payer
female	18	USA	0	6	2	2	1	1	non_payer
female	19	FRANCE	35	64	35	17	8	4	payer
female	25	USA	0	95	57	19	14	5	non_payer
female	18	MEXICO	98	8	5	2	1	0	non_payer
female	20	USA	4	2	1	1	0	0	non_payer
male	26	UK	5	0	0	0	0	0	non_payer
male	20	USA	64	8	1	1	1	5	non_payer
female	24	UK	0	0	0	0	0	0	non_payer
female	28	USA	0	91	50	29	12	0	non_payer
female	21	FRANCE	5	7	3	3	0	1	non_payer
female	25	USA	3	2	2	0	0	0	non_payer
male	22	UK	5	2	0	1	0	1	non_payer
female	26	UK	0	52	28	16	7	1	non_payer
female	21	EGYPT	46	52	28	15	4	5	non_payer
male	22	USA	0	97	9	13	16	59	non_payer
male	20	USA	5	9	3	0	0	6	non_payer
male	25	MEXICO	1	2	0	0	0	2	non_payer
female	21	UK	3	1	1	0	0	0	non_payer
female	27	USA	4	8	6	1	1	0	non_payer
male	25	GERMANY	3	4	1	0	0	3	non_payer
female	22	USA	19	15	9	4	2	0	non_payer
female	21	UK	92	10	3	4	2	1	non_payer
female	23	USA	0	0	0	0	0	0	non_payer
female	21	USA	42	46	20	18	7	1	payer
male	22	GERMANY	0	14	1	2	2	9	non_payer
male	18	FRANCE	0	68	1	10	13	44	non_payer
female	27	UK	97	47	21	17	7	2	non_payer
female	22	USA	23	6	2	2	2	0	non_payer
male	23	FRANCE	2	6	2	1	1	2	non_payer
female	20	FRANCE	2	5	2	2	1	0	non_payer
female	18	CANADA	0	6	3	2	1	0	non_payer
female	22	USA	5	4	2	1	1	0	non_payer
female	23	CANADA	1	1	0	0	1	0	non_payer
male	20	UK	3	1	0	0	0	1	non_payer
female	20	UK	84	71	36	26	8	1	payer
female	22	USA	5	68	34	20	12	2	non_payer
female	22	CANADA	0	82	42	28	10	2	non_payer
female	19	USA	0	3	2	1	0	0	non_payer
female	19	UK	2	9	1	5	2	1	non_payer
female	18	FRANCE	4	41	22	11	5	3	non_payer
female	22	USA	3	3	0	2	1	0	non_payer
female	22	USA	5	10	7	2	0	1	non_payer
female	19	UK	0	14	6	5	2	1	non_payer
female	24	USA	0	1	1	0	0	0	non_payer
male	20	GERMANY	43	6	0	2	1	3	non_payer
male	22	USA	0	29	2	1	7	19	non_payer
male	18	EGYPT	0	9	0	1	2	6	non_payer
female	23	USA	0	4	2	1	1	0	non_payer
male	26	GERMANY	2	54	2	6	10	36	non_payer
female	18	UK	95	2	1	1	0	0	non_payer
male	27	USA	1	7	2	1	0	4	non_payer
female	21	USA	4	64	28	16	18	2	non_payer
female	22	USA	1	55	28	16	8	3	non_payer
male	25	USA	0	10	0	1	1	8	non_payer
female	19	USA	4	6	3	3	0	0	non_payer
female	24	USA	4	4	1	3	0	0	non_payer
male	20	USA	3	28	4	6	5	13	non_payer
male	24	USA	2	6	0	1	1	4	non_payer
female	19	GERMANY	0	2	1	1	0	0	non_payer
female	21	GERMANY	0	6	3	1	2	0	non_payer
female	24	FRANCE	1	1	1	0	0	0	non_payer
male	28	USA	2	54	4	4	14	32	non_payer
female	24	USA	0	2	1	0	1	0	non_payer
female	22	UK	1	80	36	29	11	4	non_payer
female	25	UK	2	73	26	28	19	0	non_payer
female	19	USA	93	19	9	4	6	0	non_payer
male	20	UK	0	29	0	3	7	19	non_payer
female	25	USA	5	89	35	26	21	7	non_payer
female	23	USA	0	3	2	0	1	0	non_payer
female	26	GERMANY	1	91	56	21	12	2	non_payer
female	28	MEXICO	4	24	11	10	3	0	non_payer
male	21	USA	0	7	0	1	3	3	non_payer
female	24	GERMANY	0	66	34	18	11	3	non_payer
male	19	GERMANY	0	12	0	1	3	8	non_payer
female	20	USA	0	10	5	5	0	0	non_payer
female	18	CANADA	0	12	5	3	3	1	non_payer
male	25	FRANCE	0	7	1	0	2	4	non_payer
female	23	GERMANY	2	42	21	13	7	1	non_payer
male	18	GERMANY	0	87	7	8	13	59	non_payer
male	18	USA	56	3	0	0	1	2	non_payer
female	22	USA	2	10	5	4	1	0	non_payer
female	19	USA	1	7	5	1	1	0	non_payer
female	20	UK	18	70	37	23	8	2	non_payer
female	23	UK	58	3	2	1	0	0	non_payer
female	23	USA	3	22	11	5	6	0	non_payer
female	19	FRANCE	44	38	19	12	6	1	payer
female	24	FRANCE	0	82	41	23	14	4	non_payer
female	22	GERMANY	4	0	0	0	0	0	non_payer
female	19	USA	4	31	18	7	6	0	non_payer
female	25	USA	0	7	3	1	2	1	non_payer
female	21	UK	5	59	26	20	12	1	non_payer
male	18	USA	90	0	0	0	0	0	non_payer
female	18	USA	0	99	44	36	16	3	non_payer
female	27	UK	0	4	2	1	0	1	non_payer
male	19	USA	52	0	0	0	0	0	non_payer
female	18	USA	20	5	1	3	0	1	non_payer
female	19	USA	10	98	48	31	14	5	non_payer
female	24	USA	0	68	35	23	8	2	non_payer
male	21	USA	3	29	3	1	10	15	non_payer
female	21	EGYPT	0	0	0	0	0	0	non_payer
female	18	USA	4	1	0	0	1	0	non_payer
female	26	CANADA	16	9	3	6	0	0	non_payer
female	19	UK	5	54	33	14	6	1	non_payer
female	21	USA	0	9	4	2	2	1	non_payer
female	20	FRANCE	0	87	41	34	9	3	non_payer
female	18	USA	86	0	0	0	0	0	non_payer
female	18	USA	5	47	29	12	5	1	non_payer
female	18	MEXICO	0	2	0	2	0	0	non_payer
female	24	UK	0	38	17	12	6	3	non_payer
male	18	UK	3	6	0	0	2	4	non_payer
female	18	EGYPT	2	5	0	4	1	0	non_payer
female	26	USA	51	53	20	20	10	3	payer
female	25	FRANCE	0	3	1	2	0	0	non_payer
female	27	UK	5	10	4	2	4	0	non_payer
female	19	GERMANY	0	74	31	22	17	4	non_payer
male	23	UK	49	8	1	1	1	5	non_payer
female	20	USA	0	98	44	38	12	4	non_payer
male	18	UK	0	14	1	2	2	9	non_payer
male	27	UK	4	65	9	10	7	39	non_payer
female	30	GERMANY	4	15	5	5	4	1	non_payer
male	24	EGYPT	5	54	6	4	9	35	non_payer
female	21	UK	0	80	36	29	10	5	non_payer
female	20	USA	1	42	21	16	4	1	non_payer
female	20	GERMANY	4	5	0	4	1	0	non_payer
female	29	FRANCE	100	79	37	35	6	1	payer
female	18	USA	0	5	2	1	2	0	non_payer
female	18	USA	3	53	24	19	10	0	non_payer
female	18	USA	0	4	3	0	1	0	non_payer
female	20	USA	4	59	29	18	9	3	non_payer
male	22	USA	0	79	11	8	15	45	non_payer
male	18	USA	0	0	0	0	0	0	non_payer
female	22	FRANCE	2	3	2	1	0	0	non_payer
female	19	GERMANY	0	45	26	12	6	1	non_payer
female	19	EGYPT	1	6	2	2	2	0	non_payer
female	22	USA	0	45	22	13	8	2	non_payer
female	18	USA	0	7	3	1	3	0	non_payer
male	21	UK	5	10	1	1	1	7	non_payer
male	28	USA	0	19	0	1	3	15	non_payer
male	27	USA	4	5	0	1	1	3	non_payer
female	18	UK	0	81	45	14	17	5	non_payer
female	18	USA	0	1	1	0	0	0	non_payer
male	18	USA	0	5	1	0	1	3	non_payer
male	20	USA	3	28	0	2	8	18	non_payer
male	21	USA	63	46	2	6	7	31	payer
female	20	USA	62	34	15	10	7	2	non_payer
male	19	FRANCE	0	42	4	2	9	27	non_payer
female	18	GERMANY	0	55	30	15	7	3	non_payer
female	25	USA	1	1	1	0	0	0	non_payer
female	19	USA	4	5	4	1	0	0	non_payer
female	19	UK	2	47	20	21	5	1	non_payer
female	23	USA	5	35	15	11	8	1	non_payer
male	19	MEXICO	3	82	6	10	16	50	non_payer
male	19	FRANCE	0	4	0	1	1	2	non_payer
male	23	UK	26	11	0	0	1	10	non_payer
female	23	UK	2	31	13	11	6	1	non_payer
female	21	UK	0	27	15	5	6	1	non_payer
female	18	GERMANY	4	1	0	1	0	0	non_payer
female	24	EGYPT	64	5	1	2	2	0	non_payer
female	30	USA	2	4	1	2	0	1	non_payer
female	20	USA	5	76	42	22	6	6	non_payer
female	22	UK	0	69	32	25	11	1	non_payer
male	21	USA	5	23	1	5	3	14	non_payer
female	20	USA	3	0	0	0	0	0	non_payer
female	25	UK	0	3	2	1	0	0	non_payer
female	23	USA	0	0	0	0	0	0	non_payer
female	23	UK	55	73	31	24	15	3	non_payer
female	25	USA	0	8	3	3	2	0	non_payer
female	24	GERMANY	0	59	34	16	7	2	non_payer
male	26	MEXICO	5	44	6	4	11	23	non_payer
female	24	MEXICO	51	7	3	3	1	0	non_payer
female	20	USA	3	10	4	4	2	0	non_payer
female	24	EGYPT	0	0	0	0	0	0	non_payer
male	18	UK	51	29	1	1	2	25	non_payer
male	20	GERMANY	4	0	0	0	0	0	non_payer
male	18	UK	6	6	1	0	2	3	non_payer
female	20	USA	91	89	44	30	13	2	non_payer
female	24	EGYPT	71	2	0	1	1	0	non_payer
female	22	UK	2	1	0	1	0	0	non_payer
male	23	USA	2	86	6	5	14	61	non_payer
female	21	USA	0	96	47	26	18	5	non_payer
male	21	FRANCE	0	8	0	2	1	5	non_payer
female	20	EGYPT	4	0	0	0	0	0	non_payer
female	20	USA	2	7	3	2	1	1	non_payer
female	22	GERMANY	3	5	4	1	0	0	non_payer
male	18	USA	41	19	2	2	3	12	non_payer
female	20	UK	0	8	3	2	2	1	non_payer
male	21	USA	0	25	1	3	7	14	non_payer
female	19	USA	0	0	0	0	0	0	non_payer
female	27	GERMANY	30	84	42	32	10	0	payer
female	20	CANADA	0	8	5	2	1	0	non_payer
female	28	USA	0	58	31	21	6	0	non_payer
male	29	USA	62	58	5	7	11	35	non_payer
female	23	UK	4	67	28	28	8	3	non_payer
female	19	CANADA	3	62	33	17	8	4	non_payer
female	21	MEXICO	4	5	3	1	1	0	non_payer
female	24	FRANCE	2	4	2	2	0	0	non_payer
female	24	UK	1	36	25	6	4	1	non_payer
female	22	CANADA	0	4	3	1	0	0	non_payer
male	21	UK	94	20	2	3	3	12	non_payer
female	22	UK	4	0	0	0	0	0	non_payer
female	18	USA	0	2	0	1	1	0	non_payer
female	22	UK	0	10	6	2	1	1	non_payer
female	18	UK	2	44	17	16	7	4	non_payer
female	24	UK	0	3	3	0	0	0	non_payer
female	22	FRANCE	4	7	5	1	1	0	non_payer
female	18	UK	0	7	3	2	2	0	non_payer
male	21	UK	1	0	0	0	0	0	non_payer
female	21	UK	4	25	16	9	0	0	non_payer
male	18	USA	63	10	2	0	3	5	non_payer
male	26	FRANCE	1	8	2	2	1	3	non_payer
female	20	USA	75	0	0	0	0	0	non_payer
male	22	FRANCE	3	6	0	0	1	5	non_payer
female	18	UK	3	2	1	1	0	0	non_payer
female	28	USA	0	7	4	1	2	0	non_payer
male	22	GERMANY	4	70	2	7	17	44	non_payer
female	21	USA	0	4	1	2	0	1	non_payer
male	25	CANADA	31	19	2	2	3	12	non_payer
male	20	USA	0	97	12	10	15	60	non_payer
female	23	USA	0	15	8	5	1	1	non_payer
female	26	FRANCE	1	32	17	11	1	3	non_payer
female	29	UK	0	5	2	2	1	0	non_payer
female	24	FRANCE	1	1	1	0	0	0	non_payer
male	28	USA	3	9	0	0	2	7	non_payer
male	22	USA	0	46	7	6	6	27	non_payer
female	22	USA	0	86	46	27	11	2	non_payer
male	20	GERMANY	0	3	0	1	0	2	non_payer
male	20	USA	0	5	0	0	1	4	non_payer
male	22	USA	4	57	9	6	8	34	non_payer
female	18	USA	0	6	3	1	1	1	non_payer
male	23	MEXICO	60	5	1	1	0	3	non_payer
female	18	USA	1	74	39	25	7	3	non_payer
female	19	UK	0	98	48	37	11	2	non_payer
female	20	UK	2	1	1	0	0	0	non_payer
female	25	MEXICO	23	0	0	0	0	0	non_payer
female	22	USA	0	7	3	2	2	0	non_payer
female	18	USA	0	18	8	8	1	1	non_payer
female	24	MEXICO	0	4	2	2	0	0	non_payer
female	21	USA	0	13	6	4	0	3	non_payer
female	21	GERMANY	9	7	3	4	0	0	non_payer
male	25	UK	0	79	3	9	17	50	non_payer
female	25	CANADA	4	100	51	32	14	3	non_payer
male	21	UK	0	87	6	11	20	50	non_payer
female	21	USA	25	9	4	5	0	0	non_payer
female	20	USA	66	0	0	0	0	0	non_payer
female	26	USA	2	1	1	0	0	0	non_payer
female	22	USA	4	47	22	16	4	5	non_payer
female	23	USA	3	11	6	1	2	2	non_payer
male	20	USA	2	19	2	1	5	11	non_payer
female	22	FRANCE	0	43	21	10	10	2	non_payer
female	21	USA	0	1	0	1	0	0	non_payer
male	20	UK	38	7	0	0	2	5	non_payer
male	21	GERMANY	0	84	6	5	14	59	non_payer
female	26	EGYPT	0	7	4	3	0	0	non_payer
male	22	USA	91	7	0	1	0	6	non_payer
female	21	GERMANY	0	4	3	1	0	0	non_payer
female	23	EGYPT	0	9	4	2	1	2	non_payer
female	24	USA	2	9	3	2	3	1	non_payer
female	27	USA	5	37	21	15	1	0	non_payer
female	18	UK	0	1	1	0	0	0	non_payer
female	27	USA	3	67	38	18	8	3	non_payer
female	24	USA	86	14	9	5	0	0	non_payer
female	23	EGYPT	1	7	5	1	1	0	non_payer
female	18	GERMANY	18	77	36	25	15	1	non_payer
male	19	USA	100	6	1	1	0	4	non_payer
male	20	USA	0	6	1	2	0	3	non_payer
female	21	UK	3	35	17	13	4	1	non_payer
female	20	CANADA	0	4	2	2	0	0	non_payer
female	19	USA	23	82	45	27	8	2	payer
male	23	USA	0	7	1	1	3	2	non_payer
male	23	USA	0	41	1	5	10	25	non_payer
female	20	UK	0	0	0	0	0	0	non_payer
female	18	UK	0	0	0	0	0	0	non_payer
male	21	FRANCE	0	3	1	0	0	2	non_payer
female	18	EGYPT	2	18	8	7	2	1	non_payer
male	23	USA	0	67	1	8	6	52	non_payer
male	21	USA	5	9	0	3	2	4	non_payer
female	19	USA	4	3	2	1	0	0	non_payer
female	20	MEXICO	2	7	4	1	2	0	non_payer
female	20	USA	0	8	3	0	4	1	non_payer
female	21	USA	0	16	9	4	3	0	non_payer
male	18	MEXICO	0	32	3	3	5	21	non_payer
female	26	GERMANY	4	100	64	19	13	4	non_payer
male	25	UK	0	10	1	0	3	6	non_payer
male	25	CANADA	0	8	1	0	1	6	non_payer
female	19	USA	0	5	3	0	1	1	non_payer
female	19	USA	2	2	1	1	0	0	non_payer
female	20	MEXICO	0	9	5	2	2	0	non_payer
male	22	UK	0	6	0	3	0	3	non_payer
male	26	USA	1	78	10	8	15	45	non_payer
female	22	USA	0	9	3	5	1	0	non_payer
female	18	FRANCE	0	3	2	1	0	0	non_payer
male	23	USA	4	1	0	0	0	1	non_payer
female	18	USA	19	9	3	4	1	1	non_payer
male	23	CANADA	0	7	1	1	2	3	non_payer
male	20	USA	1	17	1	1	4	11	non_payer
female	20	USA	0	79	41	25	12	1	non_payer
female	18	USA	3	33	16	9	4	4	non_payer
male	22	USA	3	94	14	7	16	57	non_payer
female	22	UK	79	6	3	2	0	1	non_payer
male	28	USA	0	9	1	0	1	7	non_payer
female	19	GERMANY	100	0	0	0	0	0	non_payer
female	18	CANADA	0	7	2	4	1	0	non_payer
female	25	USA	2	13	8	3	1	1	non_payer
female	20	USA	0	56	28	17	9	2	non_payer
male	18	UK	0	60	3	4	10	43	non_payer
female	19	GERMANY	0	10	7	0	2	1	non_payer
female	24	UK	0	8	5	2	1	0	non_payer
male	23	USA	0	9	0	0	2	7	non_payer
female	21	UK	29	55	32	12	10	1	non_payer
female	23	GERMANY	3	7	5	1	1	0	non_payer
female	25	USA	4	1	1	0	0	0	non_payer
female	26	MEXICO	3	4	4	0	0	0	non_payer
male	26	USA	4	0	0	0	0	0	non_payer
male	19	USA	0	1	0	1	0	0	non_payer
female	19	CANADA	36	7	3	2	0	2	non_payer
female	23	USA	0	3	2	1	0	0	non_payer
female	18	MEXICO	0	74	43	21	7	3	non_payer
female	18	USA	0	61	26	22	7	6	non_payer
female	19	USA	0	9	3	5	0	1	non_payer
female	22	USA	0	4	3	1	0	0	non_payer
female	23	USA	4	51	26	15	9	1	non_payer
female	19	USA	4	83	44	25	9	5	non_payer
female	18	USA	23	89	51	22	15	1	payer
female	27	UK	0	10	7	1	2	0	non_payer
female	27	UK	5	86	48	25	7	6	non_payer
female	20	USA	0	32	17	6	6	3	non_payer
female	25	UK	51	2	1	1	0	0	non_payer
female	25	USA	0	0	0	0	0	0	non_payer
female	23	MEXICO	14	10	7	3	0	0	non_payer
female	18	GERMANY	2	2	1	0	1	0	non_payer
female	25	EGYPT	12	8	3	3	1	1	non_payer
female	28	USA	0	7	1	2	4	0	non_payer
female	21	USA	0	4	2	1	1	0	non_payer
male	19	GERMANY	71	3	0	1	1	1	non_payer
male	19	UK	2	20	2	3	2	13	non_payer
male	22	USA	2	8	0	0	1	7	non_payer
male	24	USA	88	1	0	0	0	1	non_payer
female	28	USA	4	5	2	0	1	2	non_payer
male	25	USA	30	6	0	0	1	5	non_payer
female	28	USA	0	9	4	4	1	0	non_payer
female	19	USA	0	9	3	3	2	1	non_payer
female	24	USA	0	4	0	2	1	1	non_payer
female	27	USA	0	4	1	1	2	0	non_payer
female	19	USA	0	56	34	11	8	3	non_payer
female	22	USA	4	79	43	19	11	6	non_payer
male	20	UK	3	8	0	1	1	6	non_payer
female	18	USA	4	4	4	0	0	0	non_payer
female	26	USA	0	6	4	1	1	0	non_payer
male	22	UK	4	1	0	0	0	1	non_payer
male	18	FRANCE	0	0	0	0	0	0	non_payer
female	26	CANADA	62	5	2	0	3	0	non_payer
female	23	USA	0	36	17	15	3	1	non_payer
female	21	EGYPT	3	99	49	32	16	2	non_payer
female	24	USA	59	7	3	4	0	0	non_payer
female	22	MEXICO	4	41	19	14	7	1	non_payer
female	19	UK	0	10	7	2	1	0	non_payer
female	19	USA	0	1	0	0	1	0	non_payer
female	29	UK	48	42	19	10	9	4	non_payer
female	27	USA	0	29	14	7	8	0	non_payer
male	20	USA	0	4	0	0	0	4	non_payer
female	22	USA	1	59	31	16	10	2	non_payer
female	20	GERMANY	0	89	38	32	13	6	non_payer
female	28	USA	0	3	1	2	0	0	non_payer
female	18	USA	0	3	0	2	1	0	non_payer
female	19	USA	81	10	7	1	2	0	non_payer
female	20	USA	2	10	6	2	0	2	non_payer
female	23	USA	0	3	1	2	0	0	non_payer
male	23	USA	1	6	0	0	1	5	non_payer
female	18	USA	3	2	2	0	0	0	non_payer
female	21	USA	0	1	1	0	0	0	non_payer
female	18	USA	0	8	4	1	3	0	non_payer
female	21	GERMANY	0	95	44	35	15	1	non_payer
female	25	GERMANY	5	73	34	27	10	2	non_payer
female	18	USA	45	8	3	1	4	0	non_payer
female	19	USA	67	4	2	1	1	0	non_payer
female	24	CANADA	4	6	4	2	0	0	non_payer
female	20	USA	0	46	24	15	6	1	non_payer
female	22	UK	3	17	7	6	3	1	non_payer
female	22	GERMANY	19	8	5	1	2	0	non_payer
male	21	GERMANY	1	3	0	0	1	2	non_payer
female	27	USA	3	74	47	17	8	2	non_payer
male	22	UK	1	31	4	3	7	17	non_payer
female	19	USA	0	81	45	20	14	2	non_payer
male	20	UK	2	62	3	4	13	42	non_payer
female	21	USA	0	100	46	30	17	7	non_payer
female	25	USA	36	9	3	5	1	0	non_payer
male	20	USA	2	42	3	3	8	28	non_payer
female	23	USA	0	98	41	34	17	6	non_payer
female	27	USA	4	13	6	2	3	2	non_payer
female	18	USA	42	16	8	6	1	1	non_payer
female	22	FRANCE	0	8	2	5	1	0	non_payer
female	20	GERMANY	0	2	0	1	1	0	non_payer
male	21	FRANCE	58	7	1	1	2	3	non_payer
female	18	GERMANY	0	4	3	1	0	0	non_payer
male	22	GERMANY	4	53	9	1	3	40	non_payer
female	18	GERMANY	2	4	2	1	1	0	non_payer
male	21	UK	0	9	1	0	2	6	non_payer
male	23	USA	2	3	2	0	0	1	non_payer
female	20	UK	5	9	6	2	1	0	non_payer
female	18	GERMANY	2	3	0	2	1	0	non_payer
female	24	USA	27	9	5	3	0	1	non_payer
male	19	USA	3	92	4	9	11	68	non_payer
female	22	EGYPT	0	53	36	13	4	0	non_payer
female	26	USA	3	61	28	20	10	3	non_payer
female	18	USA	1	60	28	20	11	1	non_payer
female	18	EGYPT	3	3	2	0	1	0	non_payer
male	22	CANADA	0	10	1	0	0	9	non_payer
male	18	UK	0	7	2	1	1	3	non_payer
female	18	UK	34	4	1	3	0	0	non_payer
male	21	UK	3	8	0	1	3	4	non_payer
female	23	USA	48	0	0	0	0	0	non_payer
male	21	FRANCE	0	22	3	3	1	15	non_payer
female	22	USA	0	4	2	0	2	0	non_payer
female	20	UK	26	0	0	0	0	0	non_payer
female	24	UK	1	36	19	11	3	3	non_payer
female	23	FRANCE	0	8	4	3	0	1	non_payer
female	20	UK	2	39	21	10	6	2	non_payer
male	19	MEXICO	1	60	2	4	16	38	non_payer
female	22	MEXICO	0	8	4	3	1	0	non_payer
male	23	FRANCE	0	21	3	4	3	11	non_payer
female	22	USA	57	9	4	2	2	1	non_payer
female	28	USA	0	10	1	2	7	0	non_payer
male	24	CANADA	0	26	5	2	2	17	non_payer
male	25	USA	3	38	3	3	7	25	non_payer
male	21	USA	3	8	1	0	0	7	non_payer
male	23	MEXICO	0	9	1	1	2	5	non_payer
male	24	USA	0	18	0	2	2	14	non_payer
male	21	USA	4	5	0	0	3	2	non_payer
female	27	FRANCE	0	53	25	18	8	2	non_payer
female	21	USA	0	6	4	1	1	0	non_payer
female	26	USA	40	74	41	23	4	6	non_payer
female	18	USA	0	63	23	29	8	3	non_payer
female	19	USA	59	4	3	0	1	0	non_payer
female	22	UK	3	4	3	1	0	0	non_payer
female	19	USA	0	47	23	16	5	3	non_payer
female	19	GERMANY	94	99	53	23	20	3	non_payer
female	18	USA	5	6	1	4	1	0	non_payer
female	23	UK	10	0	0	0	0	0	non_payer
female	18	USA	2	3	0	2	1	0	non_payer
female	22	USA	0	0	0	0	0	0	non_payer
female	20	USA	12	6	5	1	0	0	non_payer
female	18	USA	0	3	0	1	2	0	non_payer
female	27	USA	5	8	2	5	1	0	non_payer
male	18	USA	0	4	0	0	2	2	non_payer
male	18	GERMANY	0	0	0	0	0	0	non_payer
female	27	UK	2	82	35	29	14	4	non_payer
male	18	CANADA	68	94	10	8	22	54	payer
